,uuid,company,description,categories,location,country,continent,num_of_employees,website,Founded,Funding Rounds,Total Funding in USD,Funding Range,Funding Stage,Number Founders
539,53e7b604-1ccb-0e6a-efc3-7ddf555826ec,Change Healthcare,Change Healthcare specializes in providing healthcare technology and business support.,"Health Care,Home Health Care,Medical,Software","Nashville,Tennessee,United States,North America",United States,North America,10001+,http://www.changehealthcare.com,2005-01-01,6,48000000.0,45-55m,m_and_a,2.0
540,7b1dce51-042d-db43-fb16-60eae02aab20,Kraft Heinz,The Kraft Heinz Company is the third-largest food and beverage company in North America,"Food and Beverage,Food Processing,Tobacco","Mendota,Minnesota,United States,North America",United States,North America,10001+,http://www.kraftheinzcompany.com/,2015-07-02,1,20000000.0,15-25m,m_and_a,1.0
541,d0f927cb-f6cf-7ac1-3e2a-57936fd7e869,Hinge,Hinge is a social discovery network helping users meet new people through an application.,"Android,Dating,Internet,Mobile,Social Media","New York,New York,United States,North America",United States,North America,11-50,http://hinge.co,2011-02-01,4,16100000.0,15-25m,m_and_a,3.0
542,a981f17a-c999-a973-d675-2f5fc092b620,POTLOC,Potloc is a hybrid software and services research platform that uses social networks for geo-targeted consumer surveys.,"Consumer Research,Market Research,Software","Montréal,Quebec,Canada,North America",Canada,North America,51-100,https://potloc.com/,2014-03-01,3,18210301.0,15-25m,early_stage_venture,2.0
543,093a62ed-3746-16d2-0ba3-0215d60c7ac1,Glia,"Glia creates digital-first moments for companies to connect with their customers using messaging, video, co browsing and AI.","Analytics,Artificial Intelligence,SaaS,Software","New York,New York,United States,North America",United States,North America,51-100,https://www.glia.com,2012-05-29,5,29025000.0,25-35m,early_stage_venture,3.0
544,837ad05a-425e-95ef-ac60-883f89524b2b,Splunk,"Splunk provides operational intelligence software that monitors, reports, and analyzes real-time machine data.","Analytics,Information Technology,Intelligent Systems,Software","San Francisco,California,United States,North America",United States,North America,1001-5000,https://www.splunk.com,2004-01-01,5,40000000.0,35-45m,ipo,3.0
545,7d5798b4-4140-47cf-591d-5b65bfd850ee,Lacework,"Lacework automates security across AWS, Azure, GCP and private clouds providing a comprehensive view of risks across workloads & containers.","Cloud Computing,Cloud Security,Cyber Security,SaaS,Security,Software","Mountain View,California,United States,North America",United States,North America,51-100,https://www.lacework.com/,2015-01-23,3,74000000.0,65-75m,late_stage_venture,2.0
546,1a7b0951-bb8e-4fd4-b971-a45047dce004,Lolli,Lolli is a rewards application that allows users to earn bitcoin when shopping online.,"Apps,Bitcoin,Consumer,Cryptocurrency,E-Commerce,FinTech,Internet","New York,New York,United States,North America",United States,North America,1-10,https://www.lolli.com,2018-03-01,3,5250000.0,5-15m,seed,2.0
547,7ddce127-c6e9-431a-b93c-23e6e98c7fa7,Catamaran Bio,Catamaran Bio is a biotechnology company that specializes in allogeneic immune cell therapies.,"Biopharma,Biotechnology","Cambridge,Massachusetts,United States,North America",United States,North America,11-50,https://catamaranbio.com/,2020-01-01,1,42000000.0,35-45m,early_stage_venture,2.0
548,ef29ecaa-bea1-2944-73cb-ca93515264c6,Stocard,Stocard is a mobile wallet company.,"FinTech,Information Services,Information Technology,Internet,Mobile Apps","Mannheim,Baden-Wurttemberg,Germany,Europe",Germany,Europe,51-100,http://stocardapp.com,2012-01-01,5,31099191.0,25-35m,early_stage_venture,3.0
549,7c68d771-77b6-4f74-9356-9d9dc7b7e3f2,Beta Hatch,A company industrializing the production of insects as a sustainable protein for animal feed.,"Agriculture,Animal Feed,Farming","Cashmere,Washington,United States,North America",United States,North America,11-50,http://betahatch.com/,2015-01-01,5,30500000.0,25-35m,early_stage_venture,1.0
550,8e3a72ba-b0af-f535-615e-477ce5ba119e,SimpliSafe,SimpliSafe is a provider of home security products that are designed for wireless security alarm systems and services.,"Consumer Electronics,Security,Smart Home","Boston,Massachusetts,United States,North America",United States,North America,501-1000,http://simplisafe.com,2006-01-01,2,57000000.0,55-65m,m_and_a,2.0
551,14307b2a-c0f5-7f59-f163-158babffa52b,Nazara Technologies,"Nazara Technologies develops mobile content such as games, themes, wallpapers and multimedia.","Gaming,Mobile,Mobile Apps,Software,Video Games","Mumbai,Maharashtra,India,Asia",India,Asia,51-100,http://nazara.com,2000-01-01,6,64335634.0,55-65m,,1.0
552,3996f4a9-783e-ad6f-8868-5598d7b6b78d,Binance,Binance is a cryptocurrency exchange platform that combines digital technology and finance.,"Bitcoin,Cryptocurrency,Ethereum,Finance,FinTech,Internet,Stock Exchanges","Valletta,NA - Malta,Malta,Europe",Malta,Europe,251-500,https://www.binance.com,2017-01-01,7,25000000.0,15-25m,,2.0
553,54a03063-b1f3-222f-4aef-7cb68576b716,Jiji,Jiji is an online marketplace that enables buyers and sellers to meet and exchange goods and services.,"Advertising,Classifieds,E-Commerce,Internet,Marketing,Marketplace,Shopping,Transportation","Lagos,Lagos,Nigeria,Africa",Nigeria,Africa,501-1000,https://jiji.ng/,2014-09-15,4,21000000.0,15-25m,late_stage_venture,2.0
554,871eed90-28c0-d715-13eb-72c0d80ea834,Morse Micro,Morse Micro is a semiconductor startup developing Wi-Fi HaLow / 802.11ah chips for the Internet of Things (IoT) market.,"Internet of Things,Semiconductor,Wireless","Surry Hills,New South Wales,Australia,Oceania",Australia,Oceania,51-100,http://www.morsemicro.com,2016-08-15,6,33279013.0,25-35m,early_stage_venture,2.0
555,8996d26d-6231-c084-80cb-2c6201475969,Veritone,Veritone has created a future-proof AI platform that comprehends and transforms multiple forms of data to create actionable intelligence.,"Artificial Intelligence,Facial Recognition,Geospatial,Image Recognition,Information Technology,Machine Learning,Natural Language Processing,Search Engine,Speech Recognition,Visual Search","Costa Mesa,California,United States,North America",United States,North America,251-500,https://www.veritone.com,2014-01-01,2,65000000.0,55-65m,ipo,4.0
556,9a6c8417-c918-40fb-aa7e-bdfd7b4c2273,Volta Trucks,We're building an electric truck. For today's cities and tomorrow's generations.,"Automotive,Electric Vehicle,Last Mile Transportation,Logistics","Bushey,Hertford,United Kingdom,Europe",United Kingdom,Europe,11-50,https://voltatrucks.com/,2019-05-01,1,5041096.0,5-15m,seed,2.0
557,43ba59dd-d174-4f30-a914-2312fcba0f24,Vise,Vise is an AI-driven portfolio management platform built and designed for financial advisors.,"Artificial Intelligence,Financial Services,FinTech","New York,New York,United States,North America",United States,North America,11-50,https://vise.com,2016-10-01,3,18000000.0,15-25m,early_stage_venture,2.0
558,8114fb37-f861-4587-8f66-ede85996a879,Bungalow,Bungalow provides home rental services.,"Communities,Real Estate,Rental,Rental Property,Residential","San Francisco,California,United States,North America",United States,North America,101-250,https://bungalow.com/,2016-01-01,3,46000000.0,45-55m,early_stage_venture,2.0
559,ee31684d-4929-8964-fdcd-160e6cf6f006,CSIRO,The Commonwealth Scientific and Industrial Research Organisation is the federal government agency for scientific research in Australia.,"Consumer Research,Marine Technology,Market Research,Product Research","Campbell,Victoria,Australia,Oceania",Australia,Oceania,10001+,http://www.csiro.au,1916-01-01,1,35000000.0,25-35m,,1.0
560,0ccbefd4-1a6c-3c53-8302-e0673d15f129,Trulioo,Trulioo is an online identity verification company.,"Big Data,Compliance,Finance,Identity Management,Security","Vancouver,British Columbia,Canada,North America",Canada,North America,101-250,http://trulioo.com,2011-01-01,8,79765412.0,75-85m,late_stage_venture,2.0
561,d001e228-4bdf-8721-bc42-15e4348a7164,Unbound Tech,"Unbound Tech providing protection for cryptographic keys and credentials, even in the presence of a network and server breach.","Cloud Security,Cyber Security,Home Services,Privacy,Security,Service Industry","Tel Aviv,Tel Aviv,Israel,Asia",Israel,Asia,11-50,https://www.unboundtech.com,2013-01-01,3,32000000.0,25-35m,early_stage_venture,4.0
562,5c8e06fb-c5fd-cb0a-a251-d608431c072b,Envoy,"Envoy is transforming modern workplaces, challenging the status quo with innovations that make office life and work more meaningful.","Facility Management,Human Resources,Office Administration,SaaS,Security,Software","San Francisco,California,United States,North America",United States,North America,101-250,https://envoy.com,2013-02-01,3,59150000.0,55-65m,early_stage_venture,1.0
563,088451c3-5b66-44ad-9986-8eae8e419f45,Lili,Lili is the all-in-one banking app designed for freelance workers.,"Apps,Banking,Financial Services,FinTech,Software","New York,New York,United States,North America",United States,North America,11-50,http://www.lili.co,2018-11-01,2,25000000.0,15-25m,early_stage_venture,2.0
564,2a8c7774-1f20-4c88-8325-89313dfdbee8,Superpeer,A new video platform for streams and 1:1 video calls,Not found,"San Francisco,California,United States,North America",United States,North America,11-50,https://superpeer.com,2020-01-01,2,10000000.0,5-15m,seed,2.0
565,44fee8b5-f4b5-231c-8f85-781183a7ca2a,Komodo Health,Komodo Health is bringing transparency and market intelligence to healthcare and life sciences.,"Health Care,Information Technology,Predictive Analytics","San Francisco,California,United States,North America",United States,North America,101-250,http://komodohealth.com/,2014-01-01,2,50000000.0,45-55m,late_stage_venture,2.0
566,a7f7a124-9ffd-3871-1826-6e92354e439f,Lever,"Lever builds modern recruiting software for teams to source, interview, and hire top talent.","Enterprise Software,Human Resources,Recruiting,SaaS,Software","San Francisco,California,United States,North America",United States,North America,101-250,https://www.lever.co/,2012-01-01,6,70000000.0,65-75m,late_stage_venture,3.0
567,f4f1c1b5-9def-0102-c120-3d22ba393095,Upsie,"Upsie saves you up to 70% on warranties for your electronic devices and appliances, Protecting your stuff.","Apps,Mobile,Security","Minneapolis,Minnesota,United States,North America",United States,North America,1-10,http://www.upsie.com,2014-01-01,5,8180000.0,5-15m,early_stage_venture,1.0
568,078a7da5-a4c6-1db9-3aef-8c6125931bef,Vidyard,"Vidyard is a video marketing platform, enabling customers to derive information on viewer-behavior for marketing automation systems and CRM.","Analytics,Big Data,Cloud Computing,Digital Media,Enterprise Software,Marketing Automation,SaaS,Video","Kitchener,Ontario,Canada,North America",Canada,North America,101-250,http://vidyard.com,2011-09-01,5,60650000.0,55-65m,late_stage_venture,3.0
569,1d0911dd-01a4-0a8d-537e-f7f231502706,bunq,bunq is the Bank of The Free. A totally independent bank that makes life easy.,"Banking,Financial Services,FinTech,Information Services,Information Technology","Amsterdam,Noord-Holland,The Netherlands,Europe",The Netherlands,Europe,101-250,https://www.bunq.com,2012-01-01,4,52127815.0,45-55m,seed,1.0
570,752e4acb-a4ce-b2dc-28d5-a5d791f380e8,Fondeadora,Fondeadora is a digital banking services company that aims to eliminate the inefficiencies related to the traditional banking system.,"Banking,Crowdfunding,Crowdsourcing,Debit Cards,Financial Services,FinTech,Internet","Mexico City,Distrito Federal,Mexico,North America",Mexico,North America,11-50,https://fondeadora.com,2018-08-02,4,18150000.0,15-25m,early_stage_venture,3.0
571,7b5b9ebb-ae2b-c673-23a0-278dfd637fda,CleanSpark,"CleanSpark is the developer of a patented and revolutionary ""stratified"" downdraft gasifier.",Renewable Energy,"San Diego,California,United States,North America",United States,North America,11-50,https://cleanspark.com/,1987-10-15,1,20000000.0,15-25m,ipo,1.0
572,b385fbb6-7cfc-bcbf-9e9b-f9d2f3d1dd19,Bungie,"From a creepy one bedroom apartment housing two dudes, to a fully-loaded game studio stuffed full of free snacks.","Digital Media,Media and Entertainment,Video Games","Bellevue,Washington,United States,North America",United States,North America,501-1000,http://www.bungie.net,1991-01-01,1,100000000.0,85-100m,m_and_a,2.0
573,0774a0c0-6363-9100-57e8-089134bf3f8b,Cobalt,Cobalt is a PTaaS platform that transforms traditional pentesting into a data-driven vulnerability management engine.,"Cloud Security,Enterprise Applications,Penetration Testing,SaaS,Security","San Francisco,California,United States,North America",United States,North America,101-250,https://cobalt.io,2013-07-01,6,36500000.0,35-45m,early_stage_venture,4.0
574,6694751f-690f-7671-360c-8cb42c5822f3,"Valimail, Inc.","Valimail is a pioneering, zero-trust, identity-based, anti-phishing company, ensuring the trustworthiness of communications since 2015.","Cyber Security,Email,Internet","San Francisco,California,United States,North America",United States,North America,51-100,https://www.valimail.com,2015-03-01,5,84000000.0,75-85m,late_stage_venture,2.0
575,ce4b5939-dbff-84ce-f236-c8922023af24,Axonius,Axonius is a cybersecurity asset management platform that helps secure and manages connected devices in use by businesses.,"Asset Management,Cyber Security,Information Technology,Network Security","New York,New York,United States,North America",United States,North America,51-100,https://www.axonius.com/,2017-06-01,4,95000000.0,85-100m,late_stage_venture,3.0
576,102fef65-7475-7fe6-69c7-328759d2bb09,Dave,"Dave is a leading US challenger bank on a mission to put everyone’s financial mind at ease with free overdraft cash, budgeting and side gigs","Financial Services,FinTech,Internet","Los Angeles,California,United States,North America",United States,North America,101-250,http://www.Dave.com,2016-10-28,5,63001000.0,55-65m,early_stage_venture,3.0
